Time,Magnitude
2370,0.799521
2371,0.813897
2372,0.809536
2373,0.789716
2374,0.759639
2375,0.757169
2376,0.826278
2377,0.907239
2378,1.060490
2379,1.258257
2380,1.403959
2381,1.458213
2382,1.387694
2383,1.263583
2384,1.157234
2385,1.046050
2386,0.931820
2387,0.809544
2388,0.732466
2389,0.745244
2390,0.823976
2391,0.955643
2392,1.146988
2393,1.330213
2394,1.448842
2395,1.430101
2396,1.343245
2397,1.212165
2398,1.082803
2399,0.972037
2400,0.864341
2401,0.771634
2402,0.678365
2403,0.580434
2404,0.501417
2405,0.482028
2406,0.572248
2407,0.797799
2408,1.165753
2409,1.575822
2410,1.932705
2411,2.198769
2412,2.324966
2413,2.336858
2414,2.264334
2415,2.194908
2416,2.155835
2417,2.111392
2418,2.038944
2419,1.906501
2420,1.739148
2421,1.582082
2422,1.432231
2423,1.331784
2424,1.240566
2425,1.156806
2426,1.069971
2427,1.009550
2428,0.980444
2429,0.971114
2430,0.980896
2431,0.984655
2432,0.964940
2433,0.940500
2434,0.903682
2435,0.878509
2436,0.908530
2437,0.956324
2438,1.006448
2439,1.058786
2440,1.079066
2441,1.073510
2442,1.046604
2443,0.998619
2444,0.960841
2445,0.923046
2446,0.885964
2447,0.856246
2448,0.859822
2449,0.824213
2450,0.810365
2451,0.792995
2452,0.795438
2453,0.799964
2454,0.766696
2455,0.732114
2456,0.696717
2457,0.691184
2458,0.695428
2459,0.693967
2460,0.711641
2461,0.729102
2462,0.740614
2463,0.751082
2464,0.760108
2465,0.772896
2466,0.751752
2467,0.756803
2468,0.761315
2469,0.792466
2470,0.819968
2471,0.828244
2472,0.829125
2473,0.837723
2474,0.837171
2475,0.847199
2476,0.825976
2477,0.799557
2478,0.788236
2479,0.785723
2480,0.787836
2481,0.743377
2482,0.811113
2483,0.839243
2484,0.855142
2485,0.916439
2486,0.952977
2487,0.984870
2488,1.012505
2489,1.034989
2490,1.155411
2491,1.064851
2492,1.101741
2493,1.088573
2494,1.045457
2495,0.983882
2496,0.936694
2497,0.930779
2498,1.015718
2499,1.133082
2500,1.294473
2501,1.449495
2502,1.541829
2503,1.489839
2504,1.357582
2505,1.211150
2506,1.053639
2507,0.901862
2508,0.797046
2509,0.769755
2510,0.781177
2511,0.836068
2512,0.909158
2513,0.972734
2514,1.039481
2515,1.106900
2516,1.135990
2517,1.139964
2518,1.132915
2519,1.125849
2520,1.091057
2521,1.045394
2522,0.986603
2523,0.946215
2524,0.911282
2525,0.888018
2526,0.867257
2527,0.863877
2528,0.858702
2529,0.889613
2530,1.067879
2531,1.037279
2532,1.019156
2533,1.007096
2534,1.001474
2535,1.000123
2536,1.001762
2537,1.021038
2538,1.028306
2539,1.014480
2540,1.003369
2541,0.989825
2542,0.976282
2543,0.971269
2544,0.961045
2545,0.949866
2546,0.921945
2547,0.913520
2548,0.905351
2549,0.900989
2550,0.890266
2551,0.868336
2552,0.832245
2553,0.798584
2554,0.792839
2555,0.799047
2556,0.807249
2557,0.806811
2558,0.827855
2559,0.844650
2560,0.840184
2561,0.826599
2562,0.816456
2563,0.817802
2564,0.839184
2565,0.847296
2566,0.853528
2567,0.843666
2568,0.842580
2569,0.846520
2570,0.850292
2571,0.836669
2572,0.808304
2573,0.786586
2574,0.780822
2575,0.794325
2576,0.839211
2577,0.891976
2578,0.942146
2579,0.978941
2580,1.000174
2581,1.011996
2582,0.996844
2583,0.971116
2584,0.986029
2585,1.043000
2586,1.166287
2587,1.323553
2588,1.451808
2589,1.529189
2590,1.562183
2591,1.577463
2592,1.553197
2593,1.489347
2594,1.388570
2595,1.270340
2596,1.243418
2597,1.314024
2598,1.403295
2599,1.548653
2600,1.637068
2601,1.650171
2602,1.569409
2603,1.519348
2604,1.427892
2605,1.150408
2606,1.249045
2607,1.643464
2608,1.763419
2609,1.911610
2610,2.343968
2611,2.890723
2612,3.680896
2613,4.150040
2614,3.817957
2615,2.640516
2616,1.383802
2617,0.949016
2618,0.896999
2619,1.467182
2620,1.738144
2621,1.514189
2622,1.156140
2623,1.129232
2624,1.088147
2625,1.040158
2626,1.005077
2627,0.982391
2628,0.985296
2629,1.003615
2630,1.025763
2631,1.035159
2632,1.042614
2633,1.053646
2634,1.059446
2635,1.051328
2636,1.020399
2637,0.976461
2638,0.928051
2639,0.893508
2640,0.870731
2641,0.844898
2642,0.839794
2643,0.864130
2644,0.911831
2645,0.947583
2646,0.964494
2647,0.956399
2648,0.929730
2649,0.896295
2650,0.866832
2651,0.836356
2652,0.837439
2653,0.881325
2654,0.940524
2655,0.986179
2656,1.006218
2657,0.989850
2658,0.937217
2659,0.889129
2660,0.871322
2661,0.869932
2662,0.951365
2663,1.078466
2664,1.207612
2665,1.402256
2666,1.475680
2667,1.518775
2668,1.518763
2669,1.491129
2670,1.474838
2671,1.499336
2672,1.538123
2673,1.541334
2674,1.507758
2675,1.471662
2676,1.427215
2677,1.367302
2678,1.322589
2679,1.294650
2680,1.273720
2681,1.231851
2682,1.155862
2683,1.085081
2684,1.008212
2685,0.944317
2686,0.910173
2687,1.047945
2688,1.050804
2689,1.002741
2690,0.991012
2691,1.005395
2692,1.026591
2693,1.010841
2694,1.029490
2695,1.014105
2696,1.007576
2697,0.998190
2698,0.992655
2699,1.011438
2700,1.029913
2701,1.017986
2702,0.988549
2703,0.988009
2704,1.010109
2705,1.015722
2706,1.000086
2707,0.981956
2708,0.967259
2709,0.962573
2710,0.973852
2711,0.974561
2712,0.951721
2713,0.954020
2714,0.999214
2715,1.021271
2716,1.001612
2717,0.970485
2718,0.962993
2719,0.953470
2720,0.960816
2721,0.983782
2722,1.004424
2723,1.002064
2724,1.007763
2725,1.014109
2726,1.017839
2727,1.004178
2728,1.001420
2729,1.025684
2730,1.009347
2731,0.971646
2732,0.965941
2733,0.972010
2734,0.968894
2735,0.996102
2736,1.033815
2737,1.031355
2738,1.021579
2739,1.010635
2740,0.987270
2741,1.008898
2742,1.021041
2743,0.990728
2744,0.983901
2745,0.983642
2746,0.962737
2747,0.958961
2748,0.951937
2749,0.954179
2750,0.969364
2751,1.000273
2752,1.064345
2753,1.052634
2754,1.031451
2755,1.007456
2756,1.005447
2757,1.016960
2758,1.042363
2759,1.085233
2760,1.142000
2761,1.186955
2762,1.237666
2763,1.236324
2764,1.225656
2765,1.222483
2766,1.226230
2767,1.213639
2768,1.195156
2769,1.164603
2770,1.128516
2771,1.089163
2772,1.036793
2773,1.000748
2774,0.990743
2775,0.988271
2776,0.989753
2777,0.995109
2778,1.002601
2779,1.018729
2780,1.039382
2781,1.060395
2782,1.061639
2783,1.059121
2784,1.060776
2785,1.062108
2786,1.041474
2787,1.012906
2788,1.037365
2789,1.099635
2790,1.178338
2791,1.271572
2792,1.339500
2793,1.378565
2794,1.381144
2795,1.341989
2796,1.260907
2797,1.185069
2798,1.151487
2799,1.128821
2800,1.152932
2801,1.210261
2802,1.285279
2803,1.370340
2804,1.446326
2805,1.504396
2806,1.531634
2807,1.528887
2808,1.498377
2809,1.429424
2810,1.334278
2811,1.281534
2812,1.292638
2813,1.308182
2814,1.286559
2815,1.267423
2816,1.203993
2817,1.148763
2818,1.109345
2819,1.086690
2820,1.155957
2821,1.249731
2822,1.332835
2823,1.369782
2824,1.396532
2825,1.412117
2826,1.440840
2827,1.424658
2828,1.380394
2829,1.325312
2830,1.252576
2831,1.174756
2832,1.114718
2833,1.085414
2834,1.096627
2835,1.131434
2836,1.160464
2837,1.168869
2838,1.168838
2839,1.175314
2840,1.198275
2841,1.223668
2842,1.215251
2843,1.159133
2844,1.078346
2845,0.998296
2846,0.922322
2847,0.875289
2848,0.850800
2849,0.840619
2850,0.862325
2851,0.894588
2852,0.935517
2853,0.925468
2854,0.892063
2855,0.864197
2856,0.824808
2857,0.778931
2858,0.731560
2859,0.711783
2860,0.729023
2861,0.745393
2862,0.750974
2863,0.752333
2864,0.753069
2865,0.742557
2866,0.752730
2867,0.775485
2868,0.804519
2869,0.817907
2870,0.812386
2871,0.809214
2872,0.799262
2873,0.838530
2874,0.881286
2875,0.902359
2876,0.896073
2877,0.860197
2878,0.832752
2879,0.870848
2880,0.901265
2881,0.893110
2882,0.867307
2883,0.844469
2884,0.834605
2885,0.841806
2886,0.851247
2887,0.847237
2888,0.857122
2889,0.863499
2890,0.861975
2891,0.879175
2892,0.911886
2893,0.945223
2894,0.991976
2895,1.027676
2896,1.073924
2897,1.140081
2898,1.195925
2899,1.240130
2900,1.263433
2901,1.241955
2902,1.175843
2903,1.078705
2904,1.007093
2905,0.940571
2906,0.874213
2907,0.815996
2908,0.792829
2909,0.760835
2910,0.734126
2911,0.730611
2912,0.754189
2913,0.769217
2914,0.769854
2915,0.796041
2916,0.829032
2917,0.872117
2918,0.900246
2919,0.897583
2920,0.894281
2921,0.910216
2922,0.941093
2923,0.961291
2924,0.952729
2925,0.939830
2926,0.921883
2927,0.923349
2928,0.932670
2929,0.945085
2930,0.952968
2931,0.962668
2932,0.973068
2933,0.976584
2934,0.960944
2935,0.931959
2936,0.906444
2937,0.908113
2938,0.942624
2939,0.979749
2940,0.992674
2941,0.964696
2942,0.919833
2943,0.883883
2944,0.871736
2945,0.853619
2946,0.851186
2947,0.865915
2948,0.859295
2949,0.855327
2950,0.881302
2951,0.945120
2952,1.017872
2953,1.057101
2954,1.079686
2955,1.089967
2956,1.122411
2957,1.157694
2958,1.163684
2959,1.133231
2960,1.075333
2961,1.030359
2962,1.006450
2963,0.990918
2964,0.961998
2965,0.928688
2966,0.908008
2967,0.904127
2968,0.888183
2969,0.869605
2970,0.852647
2971,0.843507
2972,0.850420
2973,0.863542
2974,0.878889
2975,0.896227
2976,0.906736
2977,0.918697
2978,0.934847
2979,0.935573
2980,0.931414
2981,0.931722
2982,0.932674
2983,0.929505
2984,0.909859
2985,0.878182
2986,0.860850
2987,0.848653
2988,0.841385
2989,0.839023
2990,0.833972
2991,0.802969
2992,0.790459
2993,0.770388
2994,0.745246
2995,0.716768
2996,0.711023
2997,0.685400
2998,0.661974
2999,0.661506
3000,0.677882
3001,0.700608
3002,0.724057
3003,0.754612
3004,0.780701
3005,0.782855
3006,0.770519
3007,0.746636
3008,0.706673
3009,0.679909
3010,0.673515
3011,0.688290
3012,0.712435
3013,0.738924
3014,0.743164
3015,0.722356
3016,0.701562
3017,0.687030
3018,0.674824
3019,0.669200
3020,0.659595
3021,0.645509
3022,0.626636
3023,0.616923
3024,0.613575
3025,0.596280
3026,0.592302
3027,0.582461
3028,0.545514
3029,0.522529
3030,0.528889
3031,0.602726
3032,0.740130
3033,1.043657
3034,1.417834
3035,1.578295
3036,1.296820
3037,0.985349
3038,1.091013
3039,0.970794
3040,0.736184
3041,1.033779
3042,1.201539
3043,1.391929
3044,3.629546
3045,7.183872
3046,7.192894
3047,5.472386
3048,3.459677
3049,3.144833
3050,3.285461
3051,2.790797
3052,6.853842
3053,5.728156
3054,6.238617
3055,3.663215
3056,2.689007
3057,2.418996
3058,2.166811
3059,1.807890
3060,1.107105
3061,1.015618
3062,1.305285
3063,1.667020
3064,1.950742
3065,2.253026
3066,2.329737
3067,1.833417
3068,1.277017
3069,0.834829
3070,0.625789
3071,0.599327
3072,0.670456
3073,0.709910
3074,0.839636
3075,0.992248
3076,1.146707
3077,1.242625
3078,1.198170
3079,1.096998
3080,1.023099
3081,0.977869
3082,1.012897
3083,1.024566
3084,1.009893
3085,0.929009
3086,0.935507
3087,1.000882
3088,1.115867
3089,1.310806
3090,1.565287
3091,1.443073
3092,1.330334
3093,1.191798
3094,1.006233
3095,0.974951
3096,0.928440
3097,0.864561
3098,0.838621
3099,0.892783
3100,0.962137
3101,1.071614
3102,1.147725
3103,1.107036
3104,1.024665
3105,0.994034
3106,1.103298
3107,1.093187
3108,1.039943
3109,0.975139
3110,0.920927
3111,0.882578
3112,0.851907
3113,0.844257
3114,0.876512
3115,0.935506
3116,0.986274
3117,1.011814
3118,1.026793
3119,1.049737
3120,1.071851
3121,1.086198
3122,1.100639
3123,1.095554
3124,1.058686
3125,1.053376
3126,1.052349
3127,1.034402
3128,0.978532
3129,0.910584
3130,0.864538
3131,0.854186
3132,0.878795
3133,0.962595
3134,1.059340
3135,1.142285
3136,1.181777
3137,1.141104
3138,1.031919
3139,0.956181
3140,0.929394
3141,0.960726
3142,1.002618
3143,1.030968
3144,1.013643
3145,0.958590
3146,0.957632
3147,0.948755
3148,0.957635
3149,0.983355
3150,1.045277
3151,1.099127
3152,1.132502
3153,1.198443
3154,1.182589
3155,1.063057
3156,0.984009
3157,0.936704
3158,0.898865
3159,0.950864
3160,0.961202
3161,0.904986
3162,0.879750
3163,0.925530
3164,0.998642
3165,1.059308
3166,1.085790
3167,1.103219
3168,1.123459
3169,1.237486
3170,1.332857
3171,1.343924
3172,1.275754
3173,1.177059
3174,1.120209
3175,1.080702
3176,1.016566
3177,0.946170
3178,0.917600
3179,0.899648
3180,0.884531
3181,0.891271
3182,0.936989
3183,1.007606
3184,1.088118
3185,1.129367
3186,1.116728
3187,1.121701
3188,1.149993
3189,1.123451
3190,1.099404
3191,1.073803
3192,1.032332
3193,0.985330
3194,0.944544
3195,0.960741
3196,0.955050
3197,0.909725
3198,0.854102
3199,0.825523
3200,0.827548
3201,0.867801
3202,0.913499
3203,0.957591
3204,1.007904
3205,1.026956
3206,1.009999
3207,0.992408
3208,0.970153
3209,0.947627
3210,0.899707
3211,0.875227
3212,0.866794
3213,0.894375
3214,0.968369
3215,1.031782
3216,1.040512
3217,0.999317
3218,0.953931
3219,0.947722
3220,0.935746
3221,0.924492
3222,0.933345
3223,0.953099
3224,0.961085
3225,0.995142
3226,1.032432
3227,1.064828
3228,1.070352
3229,1.104545
3230,1.137181
3231,1.128410
3232,1.101551
3233,1.083012
3234,1.066718
3235,1.043668
3236,1.038505
3237,1.054779
3238,1.079082
3239,1.091350
3240,1.090817
3241,1.091043
3242,1.091505
3243,1.072416
3244,1.079778
3245,1.089766
3246,1.089092
3247,1.080706
3248,1.079562
3249,1.101776
3250,1.107189
3251,1.095217
3252,1.088760
3253,1.084605
3254,1.061244
3255,1.026389
3256,0.989842
3257,0.960211
3258,0.956150
3259,0.951838
3260,0.953262
3261,0.968215
3262,0.983640
3263,0.988080
3264,0.982981
3265,0.984036
3266,0.993091
3267,1.008165
3268,1.031520
3269,1.045010
3270,1.062203
3271,1.077708
3272,1.131994
3273,1.175454
3274,1.192732
3275,1.229334
3276,1.258314
3277,1.266771
3278,1.255784
3279,1.223566
3280,1.062901
3281,0.979992
3282,0.908301
3283,0.848070
3284,0.823405
3285,0.818413
3286,0.852200
3287,0.899351
3288,0.935405
3289,0.961868
3290,0.970903
3291,0.983227
3292,1.017401
3293,1.048141
3294,1.073175
3295,1.094556
3296,1.105021
3297,1.123847
3298,1.142753
3299,1.153147
3300,1.145346
3301,1.136489
3302,1.111062
3303,1.067112
3304,1.023879
3305,0.990314
3306,0.965887
3307,0.942594
3308,0.942180
3309,0.953963
3310,0.956944
3311,0.946350
3312,0.941747
3313,0.929668
3314,0.922313
3315,0.919818
3316,0.910946
3317,0.930046
3318,0.951836
3319,0.966240
3320,0.965491
3321,0.955026
3322,0.971843
3323,0.991440
3324,1.007611
3325,1.002953
3326,0.997375
3327,0.997857
3328,0.995004
3329,0.989450
3330,0.986303
3331,0.986363
3332,1.000259
3333,1.008571
3334,1.019713
3335,1.018559
3336,1.004921
3337,1.009457
3338,1.026489
3339,1.046324
3340,1.062319
3341,1.063155
3342,1.040685
3343,1.021527
3344,1.014251
3345,1.017269
3346,1.034693
3347,1.059886
3348,1.078872
3349,1.082226
3350,1.091717
3351,1.097892
3352,1.111413
3353,1.125469
3354,1.117073
3355,1.086072
3356,1.051632
3357,1.021270
3358,0.986631
3359,0.957312
3360,0.930905
3361,0.912322
3362,0.917413
3363,0.929424
3364,0.939564
3365,0.941599
3366,0.946341
3367,0.939574
3368,0.931057
3369,0.925313
3370,0.934018
3371,0.965468
3372,0.999035
3373,1.012515
3374,1.028733
3375,1.033102
3376,1.022752
3377,1.004879
3378,0.991269
3379,0.980286
3380,0.968271
3381,0.967313
3382,0.965425
3383,0.979158
3384,0.993551
3385,1.017070
3386,1.042651
3387,1.069450
3388,1.100049
3389,1.116220
3390,1.124801
3391,1.116754
3392,1.120121
3393,1.120086
3394,1.113386
3395,1.095136
3396,1.073945
3397,1.043478
3398,1.011119
3399,0.976064
3400,0.955494
3401,0.943207
3402,0.932068
3403,0.923407
3404,0.931748
3405,0.939052
3406,0.950991
3407,0.966066
3408,0.978951
3409,0.977539
3410,0.971315
3411,0.980023
3412,0.998668
3413,1.017501
3414,1.029890
3415,1.041020
3416,1.037118
3417,1.028306
3418,1.032823
3419,1.037643
3420,1.039840
3421,1.041962
3422,1.023829
3423,1.016006
3424,1.014878
3425,1.027515
3426,1.032853
3427,1.024121
3428,1.007848
3429,1.002840
3430,1.008700
3431,1.008484
3432,1.002808
3433,0.997635
3434,0.998856
3435,1.001917
3436,0.999087
3437,1.003425
3438,1.004513
3439,1.004239
3440,1.008487
3441,1.016966
3442,1.010742
3443,0.998506
3444,0.999857
3445,0.998729
3446,1.000025
3447,1.000865
3448,1.012858
3449,1.013848
3450,1.012665
3451,1.018667
3452,1.023192
3453,1.021818
3454,1.026290
3455,1.037376
3456,1.041066
3457,1.055020
3458,1.065448
3459,1.068696
3460,1.079525
3461,1.083906
3462,1.073903
3463,1.057652
3464,1.042005
3465,1.030963
3466,1.004834
3467,0.985728
3468,0.983022
3469,0.982151
3470,0.976995
3471,0.960722
3472,0.937460
3473,0.918911
3474,0.900369
3475,0.873398
3476,0.839122
3477,0.821832
3478,0.810790
3479,0.828336
3480,0.864304
3481,0.885038
3482,0.908898
3483,0.929516
3484,0.950993
3485,0.987653
3486,1.038791
3487,1.072765
3488,1.082407
3489,1.066465
3490,1.056847
3491,1.061050
3492,1.046223
3493,1.029768
3494,1.019465
3495,0.997987
3496,0.972510
3497,0.945292
3498,0.932663
3499,0.919505
3500,0.899565
3501,0.883250
3502,0.887425
3503,0.902848
3504,0.905605
3505,0.895782
3506,0.876940
3507,0.851525
3508,0.839494
3509,0.825558
3510,0.810338
3511,0.812137
3512,0.841806
3513,0.892071
3514,0.920696
3515,0.957165
3516,1.001834
3517,1.025870
3518,1.055502
3519,1.070426
3520,1.090751
3521,1.156549
3522,1.343611
3523,1.662860
3524,1.995088
3525,2.180556
3526,2.210959
3527,2.124353
3528,1.965619
3529,1.732859
3530,1.458275
3531,1.225580
3532,1.060956
3533,0.977090
3534,0.936598
3535,0.932877
3536,0.963592
3537,0.982731
3538,0.981542
3539,0.957551
3540,0.935614
3541,0.912947
3542,0.897407
3543,0.892670
3544,0.894645
3545,0.899330
3546,0.907508
3547,0.917803
3548,0.914183
3549,0.886579
3550,0.848855
3551,0.838326
3552,0.838461
3553,0.869563
3554,0.938973
3555,1.000644
3556,1.034015
3557,1.032458
3558,0.982285
3559,0.903229
3560,0.839142
3561,0.763192
3562,0.711503
3563,0.774278
3564,0.897051
3565,1.043172
3566,1.099208
3567,1.053784
3568,0.892588
3569,0.842322
3570,0.880146
3571,0.942079
3572,1.045729
3573,1.136944
3574,1.210788
3575,1.223631
3576,1.172234
3577,1.035876
3578,0.936059
3579,0.920539
3580,0.912576
3581,0.893022
3582,0.955747
3583,0.953379
3584,0.861639
3585,0.867793
3586,0.940451
3587,0.999414
3588,1.086552
3589,1.088615
3590,0.999868
3591,0.904558
3592,0.842558
3593,0.827390
3594,0.899581
3595,1.051442
3596,0.969108
3597,1.068827
3598,1.130356
3599,1.101064
3600,1.130623
3601,1.191770
3602,1.192454
3603,1.191600
3604,1.170033
3605,1.142810
3606,1.079241
3607,1.029189
3608,1.011572
3609,1.028525
3610,1.053073
3611,0.987992
3612,1.025149
3613,1.061231
3614,1.072351
3615,1.113946
3616,1.116704
3617,1.081175
3618,1.124679
3619,1.196683
3620,1.253674
3621,1.250482
3622,1.240190
3623,1.219706
3624,1.207807
3625,1.203865
3626,1.235677
3627,1.185748
3628,1.199601
3629,1.193171
3630,1.167894
3631,1.110617
3632,1.188274
3633,1.267921
3634,1.313603
3635,1.315923
3636,1.396060
3637,1.402976
3638,1.383630
3639,1.303683
3640,1.250891
3641,1.264265
3642,1.171869
3643,1.024555
3644,0.992217
3645,0.942010
3646,1.120812
3647,1.116476
3648,1.028435
3649,0.929686
3650,0.845889
3651,0.799865
3652,0.794303
3653,0.800738
3654,0.812524
3655,0.851286
3656,0.901325
3657,0.951808
3658,0.960739
3659,0.955304
3660,0.952402
3661,0.958385
3662,0.986165
3663,0.998137
3664,1.012601
3665,1.008143
3666,1.005380
3667,1.026232
3668,1.055012
3669,1.082057
3670,1.088038
3671,1.058741
3672,1.039355
3673,1.012146
3674,0.993187
3675,1.006934
3676,1.032621
3677,1.053277
3678,1.091268
3679,1.128150
3680,1.137409
3681,1.119990
3682,1.141613
3683,1.161421
3684,1.217837
3685,1.294535
3686,1.302763
3687,1.278082
3688,1.227765
3689,1.146695
3690,1.073101
3691,1.034519
3692,1.006373
3693,1.031245
3694,1.111255
3695,1.170472
3696,1.196453
3697,1.184006
3698,1.083068
3699,0.986550
3700,0.902164
3701,0.852636
3702,0.877930
3703,0.914139
3704,1.004254
3705,1.119973
3706,1.191527
3707,1.221171
3708,1.175781
3709,1.150281
3710,1.115807
3711,1.069293
3712,1.012984
3713,1.007264
3714,1.046608
3715,1.100425
3716,1.126047
3717,1.103738
3718,1.039552
3719,0.946826
3720,0.940498
3721,0.979119
3722,1.048055
3723,1.093601
3724,1.130338
3725,1.117225
3726,1.074263
3727,1.054559
3728,1.038652
3729,1.028521
3730,1.041514
3731,1.094129
3732,1.155644
3733,1.167762
3734,1.112235
3735,1.054386
3736,0.985770
3737,0.940108
3738,0.949780
3739,1.026287
3740,1.021233
3741,1.028845
3742,0.991437
